กำหนดส่ง,แผ่นหน้า,"ลอน C",แผ่นกลาง,"ลอน B",แผ่นหลัง,จน.ชั้น,กว้างผลิต,ยาวผลิต,ทับเส้นซ้าย,ทับเส้นกลาง,ทับเส้นขวา,เลขที่ใบสั่งขาย,ชนิดส่วนประกอบ,จำนวนสั่งขาย,จำนวนสั่งผลิต,ประเภททับเส้น,สถานะใบสั่ง,"% ที่เกิน"
2024/05/21,KS231,CM127,,,KB160,3,494,1259,122,250,122,12181179095,E,5120,5370,X,Y,5
2024/05/21,KS231,CM127,,,KB160,3,519,1199,125,269,125,12181179508,A,2000,2200,X,Y,10
2024/05/21,KS231,CM127,,,KB230,3,653,1654,163,327,163,12181179162,A,260,280,N,Y,10
2024/05/21,KS231,CM127,CM127,CM127,KB160,5,350,1220,102,146,102,12181179127,A,3715,3900,N,Y,5
2024/05/21,KS231,CM127,CM127,CM127,KB160,5,350,1220,102,146,102,12181179149,A,1860,2040,N,Y,10
2024/05/21,KS231,CM127,CM127,CM127,KB160,5,365,984,105,155,105,12181178985,A,5280,5540,N,Y,5
2024/05/21,KS231,CM127,CM127,CM127,KB160,5,370,900,90,190,90,12181178986,A,1450,1590,N,Y,10
2024/05/21,KS231,CM127,CM127,CM127,KB160,5,403,952,86,231,86,12181178941,E,620,680,N,Y,10
2024/05/21,KS231,CM127,CM127,CM127,KB160,5,403,952,86,231,86,12181178940,E,1240,1360,X,Y,10
2024/05/21,KS231,CM127,CM127,CM127,KB160,5,415,1350,120,175,120,12181179123,A,1560,1710,X,Y,10
2024/05/21,KS231,CM127,CM127,CM127,KB160,5,422,1066,92,238,92,12181179195,A,2400,2520,N,Y,5
2024/05/21,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181179136,A,1210,1330,N,Y,10
2024/05/21,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181179185,A,2740,2870,N,Y,5
2024/05/21,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181179221,A,2520,2640,N,Y,5
2024/05/21,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181179226,A,1220,1340,N,Y,10
2024/05/21,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181179262,A,5420,5690,N,Y,5
2024/05/21,KS231,CM127,CM127,CM127,KB160,5,440,1190,100,240,100,12181179254,A,1040,1140,N,Y,10
2024/05/21,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181179243,A,1830,2010,N,Y,10
2024/05/21,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181179240,A,1070,1170,X,A,10
2024/05/21,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181179241,A,820,900,X,Y,10
2024/05/21,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181179242,A,820,900,X,Y,10
2024/05/21,KS231,CM127,CM127,CM127,KB160,5,480,1020,100,280,100,12181179165,A,1260,1380,N,Y,10
2024/05/21,KS231,CM127,CM127,CM127,KB160,5,526,1256,139,248,139,12181179188,A,670,730,N,Y,10
2024/05/21,KS231,CM127,CM127,CM127,KB160,5,528,1260,99,330,99,12181179352,E,1500,1650,N,Y,10
2024/05/21,KS231,CM127,CM127,CM127,KB160,5,538,1262,149,240,149,12181179228,A,2030,2130,N,Y,5
2024/05/21,KS231,CM127,CM127,CM127,KB160,5,558,1530,162,234,162,12181179082,E,800,880,X,Y,10
2024/05/21,KS231,CM127,CM127,CM127,KB230,5,431,1060,118,195,118,12181178952,E,1880,2060,N,Y,10
2024/05/21,KS231,CM127,CM127,CM127,KB230,5,431,1060,118,195,118,12181178946,E,1870,2050,X,Y,10
2024/05/21,KS231,CM127,CM127,CM127,KB230,5,431,1060,118,195,118,12181178948,E,2810,2950,X,Y,5
2024/05/21,KS231,CM127,CM127,CM127,KB230,5,450,1310,137,176,137,12181178584,A,1930,2120,N,Y,10
2024/05/21,KS231,CM127,CM127,CM127,KB230,5,460,1100,106,248,106,12181178939,E,1500,1650,N,Y,10
2024/05/21,KS231,CM127,CM127,CM127,KB230,5,460,1100,106,248,106,12181178975,E,980,1070,N,Y,10
2024/05/21,KS231,CM127,CM127,CM127,KB230,5,460,1100,106,248,106,12181178976,E,3430,3600,N,A,5
2024/05/21,KS231,CM127,CM127,CM127,KB230,5,460,1100,106,248,106,12181178977,E,980,1070,N,Y,10
2024/05/21,KS231,CM127,CM127,CM127,KB230,5,502,1230,131,240,131,12181178935,E,1430,1570,N,Y,10
2024/05/21,KS231,CM127,CM127,CM127,KB230,5,510,1430,120,270,120,12181179087,A,1500,1650,N,Y,10
2024/05/21,KS231,CM127,CM127,CM127,KB230,5,559,1360,135,289,135,12181179086,A,1000,1100,N,Y,10
2024/05/21,KS231,CM147,CM147,CM147,KB160,5,523,1110,119,285,119,12181179019,E,2400,2520,N,A,5
2024/05/21,KS231,CM197,,,KB230,3,341,1070,97,147,97,12181179215,A,2160,2260,N,Y,5
2024/05/21,KS231,CM197,,,KB230,3,399,1303,83,233,83,12181179619,A,700,770,N,Y,10
2024/05/21,KS231,CM197,,,KB230,3,406,1451,115,176,115,12181179248,A,2080,2180,W,Y,5
2024/05/21,KS231,CM197,,,KB230,3,432,1195,100,232,100,12181179255,A,1120,1230,N,Y,10
2024/05/21,KS231,CM197,,,KB230,3,468,1030,121,226,121,12181179224,A,6140,6440,W,Y,5
2024/05/21,KS231,CM197,CM197,CM197,KB160,5,487,1122,129,229,129,12181178571,A,3460,3630,N,Y,5
2024/05/21,WLK154,,,CM127,CM127,3,841,1450,841,0,0,12181179295,G,1250,1370,Y,Y,10
2024/05/21,WLK174,CM127,,,KB160,3,518,1199,125,268,125,12181179607,A,1000,1100,N,Y,10
2024/05/22,KB120,CM127,CM127,CM127,KB120,5,362,1114,116,130,116,12181178582,A,6050,6350,N,Y,5
2024/05/22,KB160,,,CM127,KB160,3,744,1303,133,478,133,12181178597,A,1380,1510,X,Y,10
2024/05/22,KB160,,,CM127,KB160,3,744,1303,133,478,133,12181178598,A,1100,1210,X,Y,10
2024/05/22,KB160,CM127,,,KB160,3,0,0,0,0,0,12181178973,W,1720,1890,Y,A,10
2024/05/22,KB160,CM127,,,KB160,3,175,0,175,0,0,12181178979,U,1420,1560,Y,A,10
2024/05/22,KB160,CM127,,,KB160,3,175,0,175,0,0,12181179350,U,2260,2370,Y,Y,5
2024/05/22,KB160,CM127,,,KB160,3,215,0,215,0,0,12181178984,U,780,850,Y,A,10
2024/05/22,KB160,CM127,CM127,CM127,KB160,5,125,1390,125,0,0,12181179346,V,11780,12010,Y,A,2
2024/05/22,KB160,CM127,CM127,CM127,KB160,5,125,1400,125,0,0,12181179376,V,2494,2610,Y,A,5
2024/05/22,KB160,CM127,CM127,CM127,KB160,5,215,1320,215,0,0,12181179330,V,19560,19950,Y,Y,2
2024/05/22,KB160,CM127,CM127,CM127,KB160,5,220,1460,220,0,0,12181179021,V,1200,1320,Y,A,10
2024/05/22,KB230,CM127,CM127,CM127,KB230,5,235,0,235,0,0,12181178963,U,1950,2140,Y,A,10
2024/05/22,KB230,CM147,,,CM147,3,205,1282,205,0,0,12181179369,V,3560,3730,Y,A,5
2024/05/22,KB230,CM147,,,CM147,3,230,1304,230,0,0,12181179336,V,40,40,Y,A,10
2024/05/22,KB230,CM147,,,KB160,3,286,977,78,130,78,12181178591,A,2120,2220,N,Y,5
2024/05/22,KS121,CM127,,,KB120,3,388,1453,128,132,128,12181179346,E,11780,12010,N,Y,2
2024/05/22,KS121,CM127,,,KB120,3,392,1463,130,132,130,12181179376,E,2494,2610,N,Y,5
2024/05/22,KS121,CM127,,,KB120,3,493,1383,135,223,135,12181179330,E,19560,19950,N,Y,2
2024/05/22,KS161,CM127,CM127,CM127,KB120,5,375,1060,92,191,92,12181178572,A,1370,1500,N,Y,10
2024/05/22,KS161,CM127,CM127,CM127,KB160,5,405,1346,126,153,126,12181179392,E,3630,3810,N,A,5
2024/05/22,KS161,CM127,CM127,CM127,KB160,5,455,1520,125,205,125,12181179029,A,12000,12240,N,Y,2
2024/05/22,KS161,CM127,CM127,CM127,KB160,5,523,1510,129,265,129,12181179027,E,1600,1760,N,A,10
2024/05/22,KS161,CM147,,,KB160,3,457,1334,122,213,122,12181179369,E,3560,3730,N,Y,5
2024/05/22,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181179312,E,2620,2750,N,Y,5
2024/05/22,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181179317,E,2840,2980,N,Y,5
2024/05/22,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181179374,E,1420,1560,N,Y,10
2024/05/22,KS231,CM127,,,KB160,3,424,981,115,194,115,12181179222,A,1320,1450,N,Y,10
2024/05/22,KS231,CM127,,,KB230,3,467,1331,131,205,131,12181179092,E,860,940,X,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,365,984,105,155,105,12181178973,A,1720,1890,N,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,370,900,90,190,90,12181178979,A,1420,1560,N,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,387,1194,106,175,106,12181179148,A,1730,1900,N,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,403,952,86,231,86,12181178984,E,780,850,N,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,405,1320,115,175,115,12181178918,A,190,200,N,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,415,1350,120,175,120,12181179200,A,770,840,N,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,415,1350,120,175,120,12181179198,A,910,1000,X,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,422,1066,92,238,92,12181179124,A,5200,5460,X,Y,5
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,422,1090,92,238,92,12181179108,A,1260,1380,N,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,422,1090,92,238,92,12181179110,A,1220,1340,N,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,422,1090,92,238,92,12181179111,A,2590,2720,N,Y,5
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,422,1090,92,238,92,12181179116,A,2520,2640,N,Y,5
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,427,1098,97,233,97,12181178966,A,450,490,N,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,431,1014,118,195,118,12181179151,A,1400,1540,N,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,431,1014,118,195,118,12181179129,A,2530,2650,X,Y,5
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,435,1190,120,195,120,12181179118,A,790,860,N,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181179130,A,2870,3010,N,A,5
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181179261,A,3430,3600,N,Y,5
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,440,1190,100,240,100,12181179216,A,1130,1240,N,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,455,1260,102,251,102,12181179219,A,1130,1240,N,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,455,1260,102,251,102,12181179257,A,1130,1240,N,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181179133,A,1840,2020,N,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181179134,A,1790,1960,N,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,480,1020,100,280,100,12181179168,A,1260,1380,N,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,526,1256,139,248,139,12181179178,A,2820,2960,N,Y,5
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,535,1130,125,285,125,12181179022,A,9600,10080,N,Y,5
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,538,1262,149,240,149,12181179229,A,3100,3250,N,A,5
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,565,1530,165,235,165,12181179021,A,1200,1320,N,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB160,5,615,1550,140,335,140,12181179011,A,14010,14290,N,Y,2
2024/05/22,KS231,CM127,CM127,CM127,KB230,5,413,1120,87,239,87,12181179231,A,2510,2630,N,Y,5
2024/05/22,KS231,CM127,CM127,CM127,KB230,5,431,1060,118,195,118,12181178953,E,1880,2060,N,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB230,5,431,1060,118,195,118,12181178954,E,1870,2050,N,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB230,5,431,1060,118,195,118,12181178947,E,940,1030,X,A,10
2024/05/22,KS231,CM127,CM127,CM127,KB230,5,440,1100,105,230,105,12181178600,A,7340,7700,N,Y,5
2024/05/22,KS231,CM127,CM127,CM127,KB230,5,443,1020,96,251,96,12181178951,E,3200,3360,N,Y,5
2024/05/22,KS231,CM127,CM127,CM127,KB230,5,463,1220,106,251,106,12181178957,E,990,1080,N,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB230,5,485,1250,115,255,115,12181178963,A,1950,2140,X,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB230,5,502,1230,131,240,131,12181178937,E,710,780,N,Y,10
2024/05/22,KS231,CM127,CM127,CM127,KB230,5,518,1580,162,194,162,12181179350,E,2260,2370,X,Y,5
2024/05/22,KS231,CM147,,,KB230,3,511,1348,137,237,137,12181179336,A,40,40,N,Y,10
2024/05/22,KS231,CM197,,,KB230,3,406,1451,115,176,115,12181179247,A,680,740,N,Y,10
2024/05/22,KS231,CM197,,,KB230,3,406,1451,115,176,115,12181179223,A,940,1030,W,Y,10
2024/05/23,CM127,CM127,,,CM127,3,272,319,272,0,0,12181179403,T,10000,10500,Y,A,5
2024/05/23,CM127,CM127,CM127,CM127,CM127,5,160,627,160,0,0,12181179404,T,1180,1290,Y,A,10
2024/05/23,CM127,CM127,CM127,CM127,CM127,5,225,589,225,0,0,12181179402,T,3720,3900,Y,A,5
2024/05/23,CM127,CM127,CM127,CM127,CM127,5,225,589,225,0,0,12181179406,T,2480,2600,Y,A,5
2024/05/23,CM127,CM127,CM127,CM127,CM127,5,314,613,314,0,0,12181179303,T,1730,1900,Y,A,10
2024/05/23,CM127,CM127,CM127,CM127,CM127,5,314,613,314,0,0,12181179304,T,1920,2110,Y,Y,10
2024/05/23,CM127,CM127,CM127,CM127,CM127,5,314,613,314,0,0,12181179305,T,1500,1650,Y,A,10
2024/05/23,CM127,CM127,CM127,CM127,CM127,5,317,392,317,0,0,12181179343,R,4940,5180,Y,Y,5
2024/05/23,CM97,,,CM127,CM97,3,794,1016,794,0,0,12181179698,W,5000,5250,Y,A,5
2024/05/23,CM97,,,CM127,CM97,3,926,1094,926,0,0,12181177583,X,667,730,Y,A,10
2024/05/23,CM97,,,CM97,CM97,3,412,412,412,0,0,12181179476,T,4000,4200,Y,A,5
2024/05/23,CM97,CM127,,,CM97,3,0,0,0,0,0,12181177592,W,2000,2200,Y,A,10
2024/05/23,CM97,CM127,,,CM97,3,0,0,0,0,0,12181179061,W,4000,4200,Y,Y,5
2024/05/23,CM97,CM127,,,CM97,3,146,230,146,0,0,12181179059,T,3000,3150,Y,A,5
2024/05/23,CM97,CM127,,,CM97,3,170,0,170,0,0,12181179628,U,45000,45900,Y,A,2
2024/05/23,KA125,CM127,,,KB120,3,325,831,78,169,78,12181179059,A,3000,3150,N,Y,5
2024/05/23,KA125,CM127,CM127,CM127,CM127,5,530,1150,122,286,122,12181179061,A,4000,4200,N,Y,5
2024/05/23,KAC125,CM112,,,CM112,3,762,1728,211,340,211,12181179476,A,4000,4200,N,Y,5
2024/05/23,KAC155,CM112,,,KB160,3,413,749,80,253,80,12181179663,A,3000,3150,N,Y,5
2024/05/23,KAC155,CM112,,,KB160,3,615,1222,143,329,143,12181179667,A,5000,5250,N,Y,5
2024/05/23,KAC155,CM112,,,KB160,3,615,1222,143,329,143,12181179669,A,5000,5250,N,Y,5
2024/05/23,KAC155,CM112,,,KB160,3,615,1222,143,329,143,12181179671,A,5000,5250,N,Y,5
2024/05/23,KAC155,CM127,CM127,CM127,KB160,5,630,1240,146,338,146,12181179660,A,3000,3150,N,Y,5
2024/05/23,KAC185,CM147,CM127,CM147,KB160,5,462,1288,149,164,149,12181179664,A,3200,3360,N,Y,5
2024/05/23,KAC225,CM127,,,KB160,3,519,1199,125,269,125,12181177579,A,2000,2200,N,Y,10
2024/05/23,KAV150,CM100,CM100,CM112,KAV150,5,493,1404,132,229,132,12181179603,A,5000,5250,N,Y,5
2024/05/23,KAV185,CM197,CM197,CM147,KAV185,5,352,1602,352,0,0,12181175605,X,20800,21210,Y,Y,2
2024/05/23,KB120,,,CM112,CM127,3,721,1200,721,0,0,12181179060,G,625,680,Y,Y,10
2024/05/23,KB120,,,CME100,CME100,3,663,1197,663,0,0,12181179422,G,3667,3850,Y,Y,5
2024/05/23,KB120,CM127,,,KB120,3,457,1168,114,229,114,12181179685,A,1000,1150,N,Y,15
2024/05/23,KB120,CM97,,,KB120,3,647,1609,178,291,178,12181179641,A,1000,1100,N,Y,10
2024/05/23,KB160,,,CM127,KB120,3,565,1271,130,305,130,12181178594,A,1160,1270,X,Y,10
2024/05/23,KB160,CM127,,,CM97,3,222,0,222,0,0,12181178910,U,660,720,Y,A,10
2024/05/23,KB160,CM127,,,CM97,3,222,0,222,0,0,12181178914,U,660,720,Y,A,10
2024/05/23,KB160,CM127,,,KB120,3,679,2044,251,177,251,12181179670,A,1000,1150,N,Y,15
2024/05/23,KB160,CM127,,,KB160,3,0,0,0,0,0,12181178942,W,4060,4260,Y,A,5
2024/05/23,KB160,CM127,,,KB160,3,0,0,0,0,0,12181178980,W,800,880,Y,A,10
2024/05/23,KB160,CM127,,,KB160,3,0,0,0,0,0,12181178981,W,2430,2550,Y,A,5
2024/05/23,KB160,CM127,,,KB160,3,205,0,205,0,0,12181178944,U,1680,1840,Y,A,10
2024/05/23,KB160,CM127,CM127,CM127,KB160,5,125,1400,125,0,0,12181179358,V,2700,2830,Y,A,5
2024/05/23,KB160,CM127,CM127,CM127,KB160,5,125,1400,125,0,0,12181179416,V,200,220,Y,A,10
2024/05/23,KB160,CM127,CM127,CM127,KB160,5,215,1320,215,0,0,12181179483,V,140,150,Y,A,10
2024/05/23,KB160,CM197,,,CM197,3,598,1316,154,290,154,12181179403,A,5000,5250,N,Y,5
2024/05/23,KB230,CM127,CM127,CM127,KB160,5,445,1350,135,175,135,12181179404,A,1180,1290,N,A,10
2024/05/23,KB230,CM127,CM127,CM127,KB160,5,490,1270,125,240,125,12181179402,A,3720,3900,N,Y,5
2024/05/23,KB230,CM127,CM127,CM127,KB160,5,490,1270,125,240,125,12181179406,A,2480,2600,N,Y,5
2024/05/23,KB230,CM127,CM127,CM127,KB230,5,418,1160,114,190,114,12181178568,A,1340,1470,N,Y,10
2024/05/23,KB230,CM127,CM127,CM127,KB230,5,467,1500,148,171,148,12181178603,A,1370,1500,N,Y,10
2024/05/23,KB230,CM127,CM127,CM127,KB230,5,580,1322,125,330,125,12181179303,A,1730,1900,N,Y,10
2024/05/23,KB230,CM127,CM127,CM127,KB230,5,580,1322,125,330,125,12181179304,A,1920,2110,N,Y,10
2024/05/23,KB230,CM127,CM127,CM127,KB230,5,580,1322,125,330,125,12181179305,A,1500,1650,N,Y,10
2024/05/23,KB230,CM147,,,CM147,3,176,1304,176,0,0,12181179339,V,5920,6210,Y,Y,5
2024/05/23,KB230,CM147,,,CM147,3,195,1420,195,0,0,12181179363,V,720,790,Y,A,10
2024/05/23,KB230,CM147,,,CM147,3,195,1420,195,0,0,12181179386,V,4940,5180,Y,A,5
2024/05/23,KB230,CM147,,,CM147,3,205,1248,205,0,0,12181179332,V,1080,1180,Y,A,10
2024/05/23,KB230,CM147,,,CM147,3,205,1248,205,0,0,12181179333,V,3220,3380,Y,A,5
2024/05/23,KB230,CM147,,,CM147,3,205,1282,205,0,0,12181179340,V,2600,2730,Y,A,5
2024/05/23,KB230,CM147,,,KB160,3,364,1294,86,192,86,12181178592,A,1160,1270,N,Y,10
2024/05/23,KB230,CM147,CM147,CM147,KB230,5,405,1120,110,185,110,12181178565,A,3420,3590,N,Y,5
2024/05/23,KI128,CM112,CM112,CM112,CM112,5,934,1886,207,520,207,12181179647,A,1000,1100,N,A,10
2024/05/23,KI128,CM112,CM112,CM112,CM112,5,964,1886,207,550,207,12181179689,A,1000,1100,N,A,10
2024/05/23,KI128,CM127,,,CM112,3,819,1806,154,511,154,12181179692,A,3000,3150,N,Y,5
2024/05/23,KI128,CM127,,,CM112,3,829,1698,154,521,154,12181179691,A,2000,2200,N,Y,10
2024/05/23,KI158,CM127,CM127,CM127,KB160,5,592,1610,159,274,159,12181179405,A,5000,5250,N,Y,5
2024/05/23,KL205,,,CM197,KL205,3,1066,881,1066,0,0,12181177025,G,7000,7350,Y,Y,5
2024/05/23,KS121,CM127,,,KB120,3,340,1089,102,136,102,12181179672,A,5000,5250,N,Y,5
2024/05/23,KS121,CM127,,,KB120,3,392,1463,130,132,130,12181179416,E,200,220,N,Y,10
2024/05/23,KS121,CM127,,,KB120,3,393,1463,130,133,130,12181179358,E,2700,2830,N,Y,5
2024/05/23,KS121,CM127,,,KB120,3,493,1383,135,223,135,12181179483,E,140,150,N,Y,10
2024/05/23,KS121,CM127,CM127,CM127,KB120,5,440,1100,105,230,105,12181178583,A,6190,6500,N,Y,5
2024/05/23,KS121,CM127,CM127,CM127,KB120,5,448,1570,136,176,136,12181179314,E,970,1060,N,Y,10
2024/05/23,KS161,CM127,,,KB160,3,374,994,111,152,111,12181179666,A,1000,1100,N,Y,10
2024/05/23,KS161,CM127,,,KB160,3,456,1302,127,202,127,12181179505,A,2000,2200,N,Y,10
2024/05/23,KS161,CM127,,,KB160,3,524,1549,162,200,162,12181179636,A,2000,2200,N,Y,10
2024/05/23,KS161,CM127,,,KB160,3,616,1461,156,304,156,12181179676,A,1000,1100,N,Y,10
2024/05/23,KS161,CM127,CM112,CM127,KB120,5,614,1680,182,250,182,12181179424,A,2000,2200,N,Y,10
2024/05/23,KS161,CM127,CM127,CM127,KB160,5,405,1346,126,153,126,12181179379,E,4480,4700,N,Y,5
2024/05/23,KS161,CM127,CM127,CM127,KB160,5,418,1190,106,206,106,12181179371,E,2340,2450,N,Y,5
2024/05/23,KS161,CM127,CM127,CM127,KB160,5,418,1190,107,204,107,12181179354,E,2100,2200,N,Y,5
2024/05/23,KS161,CM127,CM127,CM127,KB160,5,423,1480,119,185,119,12181179040,E,4400,4620,N,A,5
2024/05/23,KS161,CM127,CM127,CM127,KB160,5,430,1480,122,186,122,12181179026,A,2400,2520,N,A,5
2024/05/23,KS161,CM127,CM127,CM127,KB160,5,455,1520,125,205,125,12181179031,A,400,440,N,Y,10
2024/05/23,KS161,CM127,CM127,CM127,KB160,5,455,1520,125,205,125,12181179605,A,2100,2200,N,Y,5
2024/05/23,KS161,CM127,CM127,CM127,KB160,5,508,1244,121,266,121,12181179674,E,22300,22740,N,Y,2
2024/05/23,KS161,CM127,CM127,CM127,KB160,5,508,1244,121,266,121,12181179677,E,22200,22640,N,Y,2
2024/05/23,KS161,CM127,CM127,CM127,KB160,5,520,1380,125,270,125,12181179018,A,1600,1760,N,A,10
2024/05/23,KS161,CM127,CM127,CM127,KB160,5,590,1510,132,326,132,12181179014,A,8400,8820,N,A,5
2024/05/23,KS161,CM147,,,KB160,3,458,1334,123,212,123,12181179332,E,1080,1180,N,Y,10
2024/05/23,KS161,CM147,,,KB160,3,458,1334,123,212,123,12181179333,E,3220,3380,N,Y,5
2024/05/23,KS161,CM147,,,KB160,3,458,1334,123,212,123,12181179340,E,2600,2730,N,Y,5
2024/05/23,KS161,CM147,CM127,CM127,KB120,5,636,1638,162,312,162,12181179541,E,600,660,N,Y,10
2024/05/23,KS161,CM147,CM147,CM147,KB160,5,530,1380,125,280,125,12181179015,A,3600,3780,N,A,5
2024/05/23,KS161,CM147,CM147,CM147,KB160,5,585,1380,125,335,125,12181179032,A,2800,2940,N,A,5
2024/05/23,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181179319,E,3220,3380,N,Y,5
2024/05/23,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181179360,E,2660,2790,N,Y,5
2024/05/23,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181179375,E,2470,2590,N,Y,5
2024/05/23,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181179388,E,2840,2980,N,Y,5
2024/05/23,KS231,CM127,,,KB160,3,338,902,82,174,82,12181179646,A,1160,1390,X,Y,20
2024/05/23,KS231,CM127,,,KB160,3,338,902,82,174,82,12181179649,A,1030,1230,X,Y,20
2024/05/23,KS231,CM127,,,KB160,3,449,1214,104,241,104,12181179252,A,700,770,W,Y,10
2024/05/23,KS231,CM127,,,KB160,3,549,1319,109,331,109,12181179391,E,3940,4130,N,Y,5
2024/05/23,KS231,CM127,,,KB230,3,467,1331,131,205,131,12181179090,E,860,940,W,Y,10
2024/05/23,KS231,CM127,,,KB230,3,467,1331,131,205,131,12181179091,E,860,940,W,Y,10
2024/05/23,KS231,CM127,,,KB230,3,505,1259,104,297,104,12181179089,E,610,670,N,Y,10
2024/05/23,KS231,CM127,,,KB230,3,608,1199,145,318,145,12181179635,A,1320,1450,N,Y,10
2024/05/23,KS231,CM127,,,KB230,3,653,1654,163,327,163,12181179164,A,260,280,N,Y,10
2024/05/23,KS231,CM127,CM127,CM127,KB160,5,242,800,78,86,78,12181179627,A,4730,5670,X,Y,20
2024/05/23,KS231,CM127,CM127,CM127,KB160,5,395,910,80,235,80,12181178919,A,1480,1620,N,A,10
2024/05/23,KS231,CM127,CM127,CM127,KB160,5,395,910,80,235,80,12181178920,A,2620,2750,N,Y,5
2024/05/23,KS231,CM127,CM127,CM127,KB160,5,395,910,80,235,80,12181178929,A,270,290,N,Y,10
2024/05/23,KS231,CM127,CM127,CM127,KB160,5,395,910,80,235,80,12181179154,A,3110,3260,N,Y,5
2024/05/23,KS231,CM127,CM127,CM127,KB160,5,395,910,80,235,80,12181179201,A,1620,1780,N,Y,10
2024/05/23,KS231,CM127,CM127,CM127,KB160,5,398,1130,87,224,87,12181178942,A,4060,4260,N,Y,5
2024/05/23,KS231,CM127,CM127,CM127,KB160,5,398,1130,87,224,87,12181178980,A,800,880,N,Y,10
2024/05/23,KS231,CM127,CM127,CM127,KB160,5,398,1130,87,224,87,12181178981,A,2430,2550,N,Y,5
2024/05/23,KS231,CM127,CM127,CM127,KB160,5,405,1320,115,175,115,12181179126,A,1000,1100,X,Y,10
2024/05/23,KS231,CM127,CM127,CM127,KB160,5,408,1154,92,224,92,12181178944,A,1680,1840,N,Y,10
2024/05/23,KS231,CM127,CM127,CM127,KB160,5,415,1350,120,175,120,12181179199,A,940,1030,N,Y,10
2024/05/23,KS231,CM127,CM127,CM127,KB160,5,415,1350,120,175,120,12181179253,A,1090,1190,N,Y,10
2024/05/23,KS231,CM127,CM127,CM127,KB160,5,415,1350,120,175,120,12181179196,A,2190,2300,X,Y,5
2024/05/23,KS231,CM127,CM127,CM127,KB160,5,422,1066,92,238,92,12181179193,A,1200,1320,N,Y,10
2024/05/23,KS231,CM127,CM127,CM127,KB160,5,422,1090,92,238,92,12181179109,A,1190,1300,N,Y,10
2024/05/23,KS231,CM127,CM127,CM127,KB160,5,422,1090,92,238,92,12181179112,A,3660,3840,N,Y,5
2024/05/23,KS231,CM127,CM127,CM127,KB160,5,422,1090,92,238,92,12181179115,A,1160,1270,X,Y,10
